id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,cancellation_policy,amenities
9610609,Lodging at Boston Harbor (2 BR),49726270,Judith,,North End,42.36616888,-71.05040049,Entire home/apt,5,1,2,2,160,300,75.00,20,3,4/1/16,0.49,1,338,moderate,"{""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}"
12709469,near BC shuttle house summer sublet,67822066,Yicong,,Brighton,42.34054213,-71.14671038,Private room,1,1.5,1,1,32,,,20,1,7/24/16,0.65,1,0,flexible,"{Internet,""Air Conditioning"",Kitchen,""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}"
4332035,Lux Brookline 1BR w/ gym & WiFi,9419684,Mike,,Longwood Medical Area,42.3418045,-71.1108258,Entire home/apt,3,1,1,2,272,,100.00,20,1,11/20/14,0.05,61,124,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
9807292,Lux Brookline 2BR w/ gym & WiFi,9419684,Mike,,Longwood Medical Area,42.34100553,-71.11237534,Entire home/apt,5,2,2,2,350,,100.00,20,0,,,61,140,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}"
7052847,1 big room in a cute 2 bedroom apt,10336060,Rebeca,,Allston,42.35280565,-71.12398136,Private room,2,1,1,2,60,,,18,0,,,1,0,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Dryer,""Smoke Detector"",Essentials,Shampoo}"
13530359,August sublet in Allston (from 08/03),40220824,Gerard,,Allston,42.35497619,-71.12949326,Private room,1,2,1,1,45,,,17,1,9/2/16,1,1,0,strict,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Hangers,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
11219568,Summer deal - apt in front of Tstop,19480579,Fernando,,Mission Hill,42.33061298,-71.11184625,Entire home/apt,12,2,4,7,349,,120.00,15,0,,,3,29,strict,"{TV,Internet,""Wireless Internet"",Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
13888974,"40 Pontiac street Boston, MA 02120",82250238,Joshi,,Mission Hill,42.33110059,-71.10202038,Shared room,1,2.5,1,4,35,,,15,0,,,1,364,flexible,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Gym,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
12303347,Luxury Furnished 1BR Boston Apt,30283594,Kara,,Chinatown,42.35192902,-71.05950779,Entire home/apt,3,1,1,1,219,,100.00,15,1,7/14/16,0.54,136,175,flexible,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in""}"
12301081,Luxury 1BR Boston Apt,30283594,Kara,,Chinatown,42.35121466,-71.05937481,Entire home/apt,3,1,1,1,219,,100.00,15,0,,,136,179,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in""}"
3342206,"Lux 2BR w/WiFi, Central Boston",9419684,Mike,,Chinatown,42.35152667,-71.06000351,Entire home/apt,5,2,2,3,285,,100.00,15,2,1/2/15,0.09,61,148,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Pets live on this property"",Dog(s),Cat(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}"
10611728,LUX 1 Bedroom Downtown Boston Apt,30283594,Kara,,Chinatown,42.35114556,-71.05989022,Entire home/apt,3,1,1,1,219,,100.00,15,2,2/26/16,0.27,136,179,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
12302222,Luxury 2BR Boston Apt,30283594,Kara,,Chinatown,42.35171502,-71.05971001,Entire home/apt,5,2,2,2,399,,100.00,15,1,7/31/16,0.77,136,179,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in""}"
10034614,Boston Lux 2BR Apt+ Yoga Studio,30283594,Kara,,Chinatown,42.3513419,-71.06049158,Entire home/apt,5,2,2,2,319,,100.00,15,0,,,136,179,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Iron}"
12284774,Boston Lux Studio Apt + Yoga,30283594,Kara,,Chinatown,42.35077142,-71.060726,Entire home/apt,3,1,0,1,209,,100.00,15,0,,,136,206,flexible,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Iron}"
10034113,Boston Lux 2BR Apt + Yoga Studio,30283594,Kara,,Chinatown,42.34973382,-71.06052321,Entire home/apt,5,2,2,2,319,,100.00,15,0,,,136,179,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Iron}"
10033710,Boston Lux 1BR-Apt + Yoga Studio,30283594,Kara,,Chinatown,42.35094857,-71.06111384,Entire home/apt,3,1,1,1,219,,100.00,15,0,,,136,179,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Iron}"
10033322,Boston Lux 1BR Apt + Yoga Studio,30283594,Kara,,Chinatown,42.34953273,-71.06073078,Entire home/apt,3,1,1,1,219,,100.00,15,0,,,136,179,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_50""}"
10261620,Boston Lux 1BR Apt + Yoga Studio,30283594,Kara,,Chinatown,42.34952368,-71.0597264,Entire home/apt,3,1,1,1,219,,100.00,15,0,,,136,179,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Iron}"
12356183,Lux Furnished Boston 1BR Apt.,30283594,Kara,,Chinatown,42.3517004,-71.06016254,Entire home/apt,3,1,1,1,219,,100.00,15,0,,,136,179,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in""}"
10262069,Boston Lux 2BR Apt. + Yoga Studio,30283594,Kara,,Chinatown,42.3509297,-71.05977196,Entire home/apt,5,2,2,2,319,,100.00,15,0,,,136,179,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Iron}"
8469735,Boston Gladstone,40995423,Bonnie,,East Boston,42.38998168,-71.00282202,Private room,1,1,1,1,50,,30.00,15,6,4/14/16,0.52,3,334,strict,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector""}"
13249829,2990$ / mo. sunny & renovated 2 BDR in Beacon Hill,741190,Vincent,,Beacon Hill,42.36038188,-71.06780658,Entire home/apt,4,1,2,2,128,1000,100.00,15,2,8/15/16,1.11,1,0,strict,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer""}"
13993626,Great Apt offered near Boston University!,83560942,Angela,,Brighton,42.34804798,-71.14149519,Private room,2,1,1,1,50,100,5.00,15,0,,,1,0,strict,"{""Wireless Internet"",Kitchen,""Smoking Allowed"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}"
13578911,Bright Room #4 Close JFK Red Line T Station,38080223,Tina,,Dorchester,42.3187904,-71.06014865,Private room,1,1,1,1,45,200,50.00,15,1,8/17/16,1,4,0,flexible,"{""Wireless Internet"",Kitchen,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}"
6761345,Large Bedroom at Allston,35381728,Luson,,Allston,42.35405674,-71.12737268,Private room,1,1,1,1,60,,,15,1,8/4/15,0.07,1,0,strict,"{Internet,""Wireless Internet"",Kitchen,""Hot Tub"",Heating,""Smoke Detector"",Essentials}"
5498472,"4BD/3.5BA, Perfect for families!",28518068,Colette,,Roslindale,42.27683095,-71.12955974,Entire home/apt,5,3.5,4,3,175,500,100.00,14,1,7/24/15,0.07,1,0,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}"
12022134,Private room in great JP location!,19342870,Rolvix,,Jamaica Plain,42.30861526,-71.11488311,Private room,2,2,1,1,92,,10.00,14,1,8/1/16,0.79,1,163,strict,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
6291807,"Trendy JP Condo, Steps from T",16375951,Bec,,Jamaica Plain,42.29816033,-71.11153003,Entire home/apt,4,1,2,2,119,,,14,2,8/22/16,0.15,1,0,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}"
11963384,Lux 1BR Back Bay + Basketball Court,30283594,Kara,,Bay Village,42.34971349,-71.06985266,Entire home/apt,3,1,1,1,129,,100.00,14,0,,,136,116,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}"
851927,Gorgeos 1BD Steps to Bay Station,2204348,Nina,,South End,42.34559448,-71.0748806,Entire home/apt,1,1,1,1,150,,150.00,14,7,8/24/16,0.74,1,331,strict,"{""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
2513870,South End. LUXURY 1 BEDROOM. 850sqf,12867663,Bruno,,South End,42.34482586,-71.07687463,Entire home/apt,4,1,1,1,300,1000,,14,0,,,1,0,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
9446242,Heart of Back Bay/South End,3977458,Nick,,South End,42.34703198,-71.06957015,Private room,1,1,1,1,150,,30.00,14,0,,,1,364,flexible,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",""Laptop Friendly Workspace""}"
7620413,Spectacular Brownstone in South End,38708629,Karen,,South End,42.34140859,-71.08173066,Entire home/apt,2,2,1,1,200,250,90.00,14,2,9/27/15,0.16,1,0,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}"
13864961,Moody Studio East â€“ Bedroom 3 (see plan),25796770,Susan,,Back Bay,42.34944853,-71.09041786,Private room,2,2,1,1,99,150,150.00,14,0,,,3,75,flexible,"{""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_50""}"
10882267,Mansion Flat in Heart of Back Bay,41998307,Erica,,Back Bay,42.34997061,-71.08103177,Entire home/apt,5,3.5,3,3,1250,,250.00,14,1,8/1/16,0.79,2,62,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
13864771,Moody Studio East â€“ Bedroom 2 (see plan),25796770,Susan,,Back Bay,42.3493272,-71.09058849,Private room,2,2,1,1,89,150,150.00,14,0,,,3,127,flexible,"{""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_50""}"
4409819,Lux 1BR in Back Bay Landmark w/gym ,9419684,Mike,,Back Bay,42.35030825,-71.0705645,Entire home/apt,3,1,1,2,267,,100.00,14,2,11/2/15,0.09,61,331,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
13371105,"14 min to Harvard, MIT, Downtown Crossing and MGH",25064382,Al,,Charlestown,42.38214292,-71.08064408,Private room,2,1.5,1,1,39,200,25.00,14,1,7/3/16,0.45,1,271,flexible,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
5725804,"Top floor Brownstone, tree-lined st",26988,Anne,,Beacon Hill,42.35924866,-71.06555837,Entire home/apt,2,1,1,1,130,1000,150.00,14,2,7/22/16,0.23,10,259,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}"
2410846,"Sunney, Beacon Hill one bedroom",3137257,Furnished Rentals,,Downtown,42.35776706,-71.06218007,Entire home/apt,2,1,1,1,150,500,200.00,14,6,6/1/16,0.22,7,329,strict,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
11592154,Sunny Riverview Right In Fenway!,24120885,Nihala,,Fenway,42.34980104,-71.09535023,Private room,2,1,1,2,298,,24.00,14,2,3/27/16,0.35,1,0,strict,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}"
13863190,Moody Studio East â€“ Master Bedroom (BR 1 in plan),25796770,Susan,,Fenway,42.35108171,-71.09030969,Private room,3,2,1,1,120,200,150.00,14,0,,,3,77,flexible,"{""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers}"
11799482,Beautiful room in the Fenway area,7825154,Ariel,,Fenway,42.34412911,-71.09050917,Private room,1,1.5,1,1,57,,,14,2,6/23/16,0.46,1,0,moderate,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Lock on Bedroom Door"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
13076586,Room in the heart of downtown Boston,22781505,Samantha,,Fenway,42.34213597,-71.09009916,Private room,1,1.5,1,1,56,300,,14,2,7/31/16,0.87,1,0,strict,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
9989001,"2 private rooms, great common rooms",11189145,Christopher,,Brighton,42.34849289,-71.16900728,Private room,1,1,1,1,30,,,14,0,,,1,0,flexible,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",""Laptop Friendly Workspace""}"
2943893,"Spacious, cozy 1 BR apt in Boston",7134587,Gabriela,,Brighton,42.34217373,-71.15293747,Entire home/apt,2,1,1,2,99,,,14,0,,,1,0,strict,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
13111691,"Spacious 1BR apt, great for a couple, steps to T",50399243,Monica,,Brighton,42.34528024,-71.1477012,Entire home/apt,4,1,1,1,148,,45.00,14,1,8/23/16,1,1,56,flexible,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49""}"
12492474,Stay with Fun Family,67637928,Yuki,,Mattapan,42.27398863,-71.0708349,Private room,1,1,1,1,45,,,14,3,8/13/16,1.01,2,207,moderate,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}"
14686119,Stay with Fun Family,67637928,Yuki,,Mattapan,42.27398658,-71.07228757,Private room,1,2.5,1,1,48,,,14,0,,,2,340,flexible,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
12997334,1 BR apartment located near Harvard University,24584254,Ak,,Allston,42.36453585,-71.11837975,Entire home/apt,2,1,1,1,120,,60.00,14,8,8/22/16,3.53,1,0,moderate,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}"
